datetime,quantity,exposure,rate,smt_bid,smt_ask
2022/9/5 8:46,-7536922.67,-32381744.66,140.475,140.474,140.483
2022/9/5 8:47,6216132,-26165612.66,140.4768,140.471,140.479
2022/9/5 8:48,7168093,-18997519.66,140.4753,140.471,140.48
2022/9/5 8:49,1097396.99,-17900122.67,140.4845,140.48,140.489
2022/9/5 8:50,5571267.4,-12328855.27,140.486,140.48,140.49
2022/9/5 8:51,-1061993.66,-13390848.93,140.481,140.48,140.489
2022/9/5 8:52,-1906284,-15297132.93,140.483,140.479,140.489
2022/9/5 8:53,3103337.2,-12193795.73,140.486,140.484,140.49
2022/9/5 8:54,5610246,-6583549.73,140.481,140.483,140.49
2022/9/5 8:55,2156513.73,-4427036,140.4869,140.482,140.493
2022/9/5 8:56,6486464.78,2059428.78,140.4845,140.482,140.493
2022/9/5 8:57,-2827736.73,-768307.95,140.487,140.484,140.494
2022/9/5 8:58,-5542858,-6311165.95,140.487,140.486,140.495
2022/9/5 8:59,2932432.89,-3378733.06,140.496,140.489,140.495
2022/9/5 9:00,14894125.1,11515392.04,140.5331,140.54,140.55
2022/9/5 9:01,5385469.36,16900861.4,140.506,140.507,140.514
2022/9/5 9:02,-8452690,8448171.4,140.4961,140.495,140.503
2022/9/5 9:03,4021910,12470081.4,140.4963,140.503,140.506
2022/9/5 9:04,-11600285,869796.4,140.481,140.478,140.482
2022/9/5 9:05,-14168605.72,-13298809.32,140.44,140.443,140.452
2022/9/5 9:06,76830.26,-13221979.06,140.447,140.441,140.45
2022/9/5 9:07,2350559.63,-10871419.43,140.428,140.425,140.434
2022/9/5 9:08,-1718273.29,-12589692.72,140.435,140.432,140.44
2022/9/5 9:09,2275876,-10313816.72,140.4223,140.418,140.425
2022/9/5 9:10,-8583188.48,-18897005.2,140.3997,140.395,140.403
2022/9/5 9:11,5579525.11,-13317480.09,140.4087,140.408,140.414
2022/9/5 9:12,-5215800.51,-18533280.6,140.417,140.415,140.422
2022/9/5 9:13,4649684.25,-13883596.35,140.402,140.394,140.4
2022/9/5 9:14,9435051.32,-4448545.03,140.37,140.368,140.377
2022/9/5 9:15,-15925638.48,-20374183.51,140.4146,140.41,140.416
2022/9/5 9:16,2647528.53,-17726654.98,140.4218,140.421,140.429
2022/9/5 9:17,4863149.08,-12863505.9,140.425,140.423,140.43
2022/9/5 9:18,8794748.26,-4068757.64,140.43,140.429,140.435
2022/9/5 9:19,1705070,-2363687.64,140.4187,140.411,140.418
2022/9/5 9:20,6166612,3802924.36,140.4386,140.437,140.444
2022/9/5 9:21,-3419844.76,383079.6,140.425,140.426,140.433
2022/9/5 9:22,2646715,3029794.6,140.4395,140.437,140.445
2022/9/5 9:23,-748408.26,2281386.34,140.453,140.437,140.447
2022/9/5 9:24,-226395.65,2054990.69,140.425,140.419,140.427
2022/9/5 9:25,5187405,7242395.69,140.4204,140.419,140.426
2022/9/5 9:26,-15725140,-8482744.31,140.4,140.395,140.402
2022/9/5 9:27,-7153169.82,-15635914.13,140.4179,140.411,140.42
2022/9/5 9:28,5115799,-10520115.13,140.44,140.408,140.417
2022/9/5 9:29,14511015,3990899.87,140.45,140.427,140.438
2022/9/5 9:30,706290,4697189.87,140.4451,140.442,140.45
2022/9/5 9:31,5726446,10423635.87,140.451,140.441,140.445
2022/9/5 9:32,-2665080,7758555.87,140.435,140.432,140.437
2022/9/5 9:33,-7207451.71,551104.16,140.4131,140.41,140.417
2022/9/5 9:34,5360228,5911332.16,140.426,140.419,140.425
2022/9/5 9:35,2147953,8059285.16,140.439,140.434,140.441
2022/9/5 9:36,10314076.9,18373362.06,140.445,140.44,140.446
2022/9/5 9:37,-197100,18176262.06,140.4308,140.427,140.435
2022/9/5 9:38,-17019281,1156981.06,140.4173,140.41,140.416
2022/9/5 9:39,-7634156.3,-6477175.24,140.3985,140.395,140.401
2022/9/5 9:40,-10949230,-17426405.24,140.38,140.375,140.385
2022/9/5 9:41,2647191.58,-14779213.66,140.383,140.38,140.385
2022/9/5 9:42,-2774590,-17553803.66,140.392,140.389,140.397
2022/9/5 9:43,-10218519.75,-27772323.41,140.402,140.397,140.405
2022/9/5 9:44,6475475,-21296848.41,140.399,140.39,140.396
2022/9/5 9:45,-8221112.59,-29517961,140.4003,140.393,140.4
2022/9/5 9:46,5014211.15,-24503749.85,140.397,140.393,140.4
2022/9/5 9:47,-3348833.62,-27852583.47,140.406,140.401,140.409
2022/9/5 9:48,2612258,-25240325.47,140.4258,140.418,140.423
2022/9/5 9:49,3668630.47,-21571695,140.422,140.422,140.43
2022/9/5 9:50,-104762,-21676457,140.395,140.392,140.401
2022/9/5 9:51,1211549.95,-20464907.05,140.3818,140.38,140.388
2022/9/5 9:52,-2268847,-22733754.05,140.3858,140.384,140.39
2022/9/5 9:53,8404268.92,-14329485.13,140.357,140.352,140.362
2022/9/5 9:54,-29660575.66,-43990060.79,140.3355,140.33,140.337
2022/9/5 9:55,-10596092.64,-54586153.43,140.32,140.308,140.321
2022/9/5 9:56,4611624,-49974529.43,140.315,140.313,140.317
2022/9/5 9:57,-29547530.38,-79522059.81,140.32,140.308,140.315
2022/9/5 9:58,-3402536.27,-82924596.08,140.306,140.3,140.308
2022/9/5 9:59,4482789.19,-78441806.89,140.298,140.29,140.297
2022/9/5 10:00,14156471,-64285335.89,140.3124,140.307,140.315
2022/9/5 10:01,-29065762,-93351097.89,140.2932,140.294,140.297
2022/9/5 10:02,1958939,-91392158.89,140.2874,140.285,140.293
2022/9/5 10:03,13326391.18,-78065767.71,140.273,140.268,140.277
2022/9/5 10:04,4130567.45,-73935200.26,140.256,140.251,140.259
2022/9/5 10:05,-9245728,-83180928.26,140.244,140.232,140.239
2022/9/5 10:06,-3096116.54,-86277044.8,140.2392,140.235,140.244
2022/9/5 10:07,-11518661,-97795705.8,140.228,140.209,140.217
2022/9/5 10:08,-992691.24,-98788397.04,140.209,140.212,140.22
2022/9/5 10:09,2318142.64,-96470254.4,140.2229,140.219,140.227
2022/9/5 10:10,-9054026,-105524280.4,140.212,140.211,140.217
2022/9/5 10:11,669671.75,-104854608.6,140.22,140.219,140.227
2022/9/5 10:12,-7379605,-112234213.6,140.2138,140.211,140.22
2022/9/5 10:13,-4745608.79,-116979822.4,140.221,140.219,140.227
2022/9/5 10:14,-3045546,-120025368.4,140.2146,140.212,140.218
2022/9/5 10:15,-8534082.58,-128559451,140.206,140.203,140.21
2022/9/5 10:16,-4885760.46,-133445211.5,140.174,140.172,140.177
2022/9/5 10:17,8425578,-125019633.5,140.1707,140.169,140.177
2022/9/5 10:18,-17514877.98,-142534511.5,140.1382,140.136,140.145
2022/9/5 10:19,13423044,-129111467.5,140.1383,140.133,140.139
2022/9/5 10:20,-4576311,-133687778.5,140.137,140.138,140.145
2022/9/5 10:21,-15062942.96,-148750721.4,140.157,140.151,140.159
2022/9/5 10:22,3024057.69,-145726663.7,140.1647,140.161,140.166
2022/9/5 10:23,-892643,-146619306.7,140.184,140.18,140.187
2022/9/5 10:24,-8888135,-155507441.7,140.193,140.189,140.196
2022/9/5 10:25,-1314146.87,-156821588.6,140.1928,140.19,140.197
2022/9/5 10:26,-11892127,-168713715.6,140.205,140.204,140.21
2022/9/5 10:27,15412507.37,-153301208.2,140.1833,140.18,140.187
2022/9/5 10:28,6541130,-146760078.2,140.181,140.182,140.188
2022/9/5 10:29,-5843707,-152603785.2,140.179,140.175,140.181
2022/9/5 10:30,-6384766.59,-158988551.8,140.195,140.199,140.204
2022/9/5 10:31,-4933534.8,-163922086.6,140.1922,140.179,140.188
2022/9/5 10:32,-2520092,-166442178.6,140.1972,140.193,140.199
2022/9/5 10:33,5809984,-160632194.6,140.1813,140.174,140.181
2022/9/5 10:34,-5050450,-165682644.6,140.1584,140.154,140.161
2022/9/5 10:35,-1346721.81,-167029366.4,140.16,140.158,140.169
2022/9/5 10:36,-4711496,-171740862.4,140.19,140.182,140.193
2022/9/5 10:37,1065863,-170674999.4,140.198,140.194,140.2
2022/9/5 10:38,-5181296,-175856295.4,140.191,140.185,140.191
2022/9/5 10:39,333691,-175522604.4,140.201,140.198,140.206
2022/9/5 10:40,-237235.33,-175759839.8,140.192,140.173,140.181
2022/9/5 10:41,-4290035.9,-180049875.7,140.193,140.186,140.193
2022/9/5 10:42,-86951.82,-180136827.5,140.18,140.168,140.176
2022/9/5 10:43,4025919,-176110908.5,140.1778,140.174,140.18
2022/9/5 10:44,-9193631,-185304539.5,140.1771,140.175,140.18
2022/9/5 10:45,-8168532.08,-193473071.6,140.1852,140.182,140.189
2022/9/5 10:46,4836137.2,-188636934.4,140.216,140.211,140.219
2022/9/5 10:47,-10222500.8,-198859435.2,140.22,140.22,140.227
2022/9/5 10:48,-1882569,-200742004.2,140.223,140.219,140.225
2022/9/5 10:49,-2395345,-203137349.2,140.246,140.235,140.243
2022/9/5 10:50,1952875,-201184474.2,140.236,140.233,140.239
2022/9/5 10:51,-2398174,-203582648.2,140.198,140.194,140.201
2022/9/5 10:52,638677,-202943971.2,140.2193,140.213,140.219
2022/9/5 10:53,-1925732,-204869703.2,140.2026,140.2,140.206
2022/9/5 10:54,-5408910,-210278613.2,140.1926,140.188,140.195
2022/9/5 10:55,-2567294,-212845907.2,140.1749,140.171,140.178
2022/9/5 10:56,-6516523,-219362430.2,140.1568,140.15,140.157
2022/9/5 10:57,9987716,-209374714.2,140.144,140.141,140.149
2022/9/5 10:58,-27204731,-236579445.2,140.1451,140.147,140.154
2022/9/5 10:59,-4764992.08,-241344437.2,140.172,140.175,140.184
2022/9/5 11:00,3621969,-237722468.2,140.166,140.168,140.173
2022/9/5 11:01,-6663486,-244385954.2,140.173,140.171,140.178
2022/9/5 11:02,1422541,-242963413.2,140.1523,140.153,140.162
2022/9/5 11:03,-2398190.45,-245361603.7,140.1373,140.13,140.138
2022/9/5 11:04,2790213,-242571390.7,140.16,140.154,140.161
2022/9/5 11:05,3324867.68,-239246523,140.203,140.197,140.205
2022/9/5 11:06,11866208,-227380315,140.213,140.212,140.22
2022/9/5 11:07,-7051178,-234431493,140.2136,140.211,140.22
2022/9/5 11:08,2416598.43,-232014894.6,140.228,140.23,140.237
2022/9/5 11:09,5277481,-226737413.6,140.239,140.236,140.239
2022/9/5 11:10,1490309,-225247104.6,140.2483,140.247,140.253
2022/9/5 11:11,3164693,-222082411.6,140.2455,140.244,140.25
2022/9/5 11:12,-4801977,-226884388.6,140.2667,140.26,140.267
2022/9/5 11:13,642870,-226241518.6,140.266,140.264,140.271
2022/9/5 11:14,7226350,-219015168.6,140.284,140.284,140.29
2022/9/5 11:15,14701393,-204313775.6,140.2765,140.278,140.285
2022/9/5 11:16,-790710,-205104485.6,140.2825,140.28,140.288
2022/9/5 11:17,9555290,-195549195.6,140.2956,140.29,140.298
2022/9/5 11:18,3034024.73,-192515170.9,140.29,140.288,140.295
2022/9/5 11:19,3398703,-189116467.9,140.282,140.28,140.29
2022/9/5 11:20,-200284,-189316751.9,140.28,140.274,140.281
2022/9/5 11:21,540247.38,-188776504.5,140.276,140.278,140.285
2022/9/5 11:22,10757273,-178019231.5,140.302,140.299,140.305
2022/9/5 11:23,4573465,-173445766.5,140.3109,140.311,140.319
2022/9/5 11:24,1957325.72,-171488440.8,140.326,140.325,140.334
2022/9/5 11:25,-3815129.27,-175303570,140.338,140.335,140.341
2022/9/5 11:26,12678905,-162624665,140.352,140.344,140.351
2022/9/5 11:27,4655117,-157969548,140.345,140.34,140.348
2022/9/5 11:28,11971542.91,-145998005.1,140.328,140.323,140.329
2022/9/5 11:29,-1794080.49,-147792085.6,140.3033,140.299,140.307
2022/9/5 11:30,6695258.53,-141096827.1,140.34,140.319,140.325
2022/9/5 11:31,-4552663,-145649490.1,140.3233,140.319,140.327
2022/9/5 11:32,417264,-145232226.1,140.316,140.315,140.323
2022/9/5 11:33,1692273.75,-143539952.3,140.315,140.311,140.318
2022/9/5 11:34,-2612313.56,-146152265.9,140.333,140.33,140.338
2022/9/5 11:35,1619163.31,-144533102.6,140.349,140.334,140.341
2022/9/5 11:36,1175520,-143357582.6,140.318,140.318,140.324
2022/9/5 11:37,6592640,-136764942.6,140.3333,140.33,140.336
2022/9/5 11:38,192345,-136572597.6,140.319,140.315,140.322
2022/9/5 11:39,-334203,-136906800.6,140.312,140.31,140.319
2022/9/5 11:40,3361770.18,-133545030.4,140.324,140.324,140.331
2022/9/5 11:41,-717261.91,-134262292.3,140.3213,140.319,140.326
2022/9/5 11:42,4370540,-129891752.3,140.3358,140.333,140.34
2022/9/5 11:43,-3322900,-133214652.3,140.322,140.32,140.326
2022/9/5 11:44,-436575,-133651227.3,140.334,140.331,140.338
2022/9/5 11:45,526013.82,-133125213.5,140.325,140.323,140.329
2022/9/5 11:46,1541048,-131584165.5,140.3142,140.311,140.318
2022/9/5 11:47,3215415.48,-128368750,140.332,140.329,140.337
2022/9/5 11:48,2991060,-125377690,140.321,140.31,140.32
2022/9/5 11:49,-602468.59,-125980158.6,140.3245,140.319,140.328
2022/9/5 11:50,-888538.2,-126868696.8,140.3072,140.304,140.31
2022/9/5 11:51,1507898,-125360798.8,140.3224,140.323,140.33
2022/9/5 11:52,2014960,-123345838.8,140.3226,140.32,140.326
2022/9/5 11:53,1046882,-122298956.8,140.3209,140.319,140.325
2022/9/5 11:54,-1209977,-123508933.8,140.3167,140.314,140.319
2022/9/5 11:55,-2265459.89,-125774393.7,140.313,140.31,140.316
2022/9/5 11:56,-1831955,-127606348.7,140.3231,140.321,140.327
2022/9/5 11:57,-1433802.11,-129040150.8,140.315,140.311,140.318
2022/9/5 11:58,4012695,-125027455.8,140.306,140.304,140.309
2022/9/5 11:59,6663500,-118363955.8,140.307,140.307,140.311
2022/9/5 12:00,-2721708.46,-121085664.3,140.292,140.291,140.299
2022/9/5 12:01,3105565,-117980099.3,140.292,140.293,140.3
2022/9/5 12:02,-4754477,-122734576.3,140.298,140.297,140.302
2022/9/5 12:03,-1009039.38,-123743615.6,140.293,140.287,140.295
2022/9/5 12:04,7502809.99,-116240805.6,140.307,140.305,140.312
2022/9/5 12:05,446040,-115794765.6,140.308,140.304,140.311
2022/9/5 12:06,-876439,-116671204.6,140.3148,140.311,140.319
2022/9/5 12:07,4697325.09,-111973879.6,140.31,140.307,140.315
2022/9/5 12:08,5853766.15,-106120113.4,140.302,140.3,140.308
2022/9/5 12:09,-3919671.45,-110039784.9,140.304,140.303,140.31
2022/9/5 12:10,-2444235,-112484019.9,140.308,140.303,140.312
2022/9/5 12:11,-1587505,-114071524.9,140.306,140.3,140.308
2022/9/5 12:12,4300116.64,-109771408.2,140.3052,140.294,140.302
2022/9/5 12:13,1429151.9,-108342256.3,140.295,140.294,140.301
2022/9/5 12:14,-3443754.33,-111786010.6,140.3043,140.299,140.307
2022/9/5 12:15,-54184,-111840194.6,140.3017,140.299,140.307
2022/9/5 12:16,1174317.54,-110665877.1,140.31,140.309,140.317
2022/9/5 12:17,919331.09,-109746546,140.286,140.284,140.293
2022/9/5 12:18,-1571863.76,-111318409.8,140.2854,140.283,140.288
2022/9/5 12:19,5052429,-106265980.8,140.274,140.271,140.279
2022/9/5 12:20,-4018263.36,-110284244.1,140.2806,140.277,140.285
2022/9/5 12:21,-1813973,-112098217.1,140.301,140.297,140.306
2022/9/5 12:22,9755133.4,-102343083.7,140.2838,140.277,140.284
2022/9/5 12:23,-814638.88,-103157722.6,140.2735,140.269,140.275
2022/9/5 12:24,3997348,-99160374.61,140.275,140.269,140.277
2022/9/5 12:25,5911627.28,-93248747.33,140.2663,140.264,140.269
2022/9/5 12:26,5606398,-87642349.33,140.2551,140.255,140.262
2022/9/5 12:27,6181277.86,-81461071.47,140.264,140.262,140.269
2022/9/5 12:28,274898.05,-81186173.42,140.264,140.257,140.265
2022/9/5 12:29,-3021383,-84207556.42,140.2688,140.266,140.273
2022/9/5 12:30,3682989.73,-80524566.69,140.2806,140.275,140.283
2022/9/5 12:31,1320067,-79204499.69,140.291,140.288,140.296
2022/9/5 12:32,-1431081,-80635580.69,140.297,140.292,140.3
2022/9/5 12:33,-7824280,-88459860.69,140.287,140.282,140.289
2022/9/5 12:34,-2165028.31,-90624889,140.3025,140.299,140.307
2022/9/5 12:35,7285986,-83338903,140.3107,140.307,140.316
2022/9/5 12:36,-3058137,-86397040,140.297,140.294,140.301
2022/9/5 12:37,561655.23,-85835384.77,140.3029,140.299,140.306
2022/9/5 12:38,8067911.5,-77767473.27,140.286,140.286,140.29
2022/9/5 12:39,-4819083.36,-82586556.63,140.295,140.289,140.296
2022/9/5 12:40,5191581.52,-77394975.11,140.28,140.272,140.279
2022/9/5 12:41,46235,-77348740.11,140.25,140.263,140.269
2022/9/5 12:42,-9842948.15,-87191688.26,140.272,140.269,140.274
2022/9/5 12:43,3772673,-83419015.26,140.267,140.264,140.269
2022/9/5 12:44,-2300358.3,-85719373.56,140.283,140.281,140.287
2022/9/5 12:45,-5249358,-90968731.56,140.29,140.291,140.298
2022/9/5 12:46,-2313270,-93282001.56,140.2944,140.294,140.301
2022/9/5 12:47,-4401997.54,-97683999.1,140.308,140.308,140.313
2022/9/5 12:48,4021419,-93662580.1,140.312,140.309,140.316
2022/9/5 12:49,2289726,-91372854.1,140.308,140.304,140.311
2022/9/5 12:50,56523.91,-91316330.19,140.315,140.313,140.32
2022/9/5 12:51,-3583660.41,-94899990.6,140.314,140.311,140.317
2022/9/5 12:52,-4007642.97,-98907633.57,140.313,140.305,140.311
2022/9/5 12:53,5906234,-93001399.57,140.3199,140.318,140.326
2022/9/5 12:54,-5834095,-98835494.57,140.3223,140.32,140.327
2022/9/5 12:55,-1855145.39,-100690640,140.3255,140.32,140.328
2022/9/5 12:56,14626638,-86064001.96,140.3339,140.33,140.337
2022/9/5 12:57,-1348116.36,-87412118.32,140.332,140.325,140.332
2022/9/5 12:58,-5667008,-93079126.32,140.332,140.33,140.337
2022/9/5 12:59,-32769875.46,-125849001.8,140.3411,140.34,140.348
2022/9/5 13:00,-791876.78,-126640878.6,140.347,140.345,140.352
2022/9/5 13:01,-7026939,-133667817.6,140.3338,140.335,140.343
2022/9/5 13:02,3947160,-129720657.6,140.3318,140.331,140.338
2022/9/5 13:03,5482239.73,-124238417.8,140.3417,140.339,140.348
2022/9/5 13:04,801577.2,-123436840.6,140.3454,140.348,140.356
2022/9/5 13:05,-3264103,-126700943.6,140.358,140.353,140.359
2022/9/5 13:06,6649333.78,-120051609.9,140.3628,140.36,140.369
2022/9/5 13:07,5289311.42,-114762298.4,140.3715,140.364,140.371
2022/9/5 13:08,-1775828.61,-116538127,140.362,140.359,140.365
2022/9/5 13:09,-3024986,-119563113,140.3471,140.347,140.354
2022/9/5 13:10,7821412.59,-111741700.5,140.3414,140.333,140.341
2022/9/5 13:11,7283434,-104458266.5,140.338,140.332,140.339
2022/9/5 13:12,-657160,-105115426.5,140.3371,140.338,140.346
2022/9/5 13:13,-6233045,-111348471.5,140.338,140.335,140.342
2022/9/5 13:14,182676,-111165795.5,140.333,140.329,140.336
2022/9/5 13:15,10970847.64,-100194947.8,140.324,140.322,140.329
2022/9/5 13:16,1381551.37,-98813396.44,140.319,140.321,140.327
2022/9/5 13:17,-5645069.93,-104458466.4,140.3317,140.331,140.339
2022/9/5 13:18,-3055931,-107514397.4,140.3388,140.329,140.336
2022/9/5 13:19,462731.81,-107051665.6,140.329,140.333,140.338
2022/9/5 13:20,-1994382,-109046047.6,140.329,140.324,140.332
2022/9/5 13:21,5719230.64,-103326816.9,140.3299,140.325,140.332
2022/9/5 13:22,16192746,-87134070.92,140.34,140.334,140.343
2022/9/5 13:23,-15093617,-102227687.9,140.321,140.32,140.326
2022/9/5 13:24,6908091.29,-95319596.63,140.3238,140.32,140.326
2022/9/5 13:25,-182272,-95501868.63,140.3253,140.318,140.326
2022/9/5 13:26,2201054,-93300814.63,140.315,140.313,140.321
2022/9/5 13:27,-7614107.08,-100914921.7,140.319,140.314,140.321
2022/9/5 13:28,993469.69,-99921452.02,140.3095,140.308,140.313
2022/9/5 13:29,4210167.99,-95711284.03,140.3087,140.301,140.309
2022/9/5 13:30,7562768,-88148516.03,140.306,140.3,140.305
2022/9/5 13:31,-1415089,-89563605.03,140.3169,140.313,140.32
2022/9/5 13:32,7859083,-81704522.03,140.316,140.315,140.322
